is_deleted;account_id;balance_date;closing_available_balance;closing_balance;closing_balance_national;credit_turn_over;credit_turn_over_national;currency;debet_turn_over;debet_turn_over_national;opening_balance;opening_balance_national;rate
0;KZ75125RUB2069100101;2016-08-21;1724;1724;862;66;33;RUB;null;null;1658;829;0.5
0;KZ75125RUB2069100101;2016-08-22;1705;1705;852.5;null;null;RUB;19;9.5;1724;862;0.5
0;KZ75125RUB2069100101;2016-08-23;1758;1758;879;53;26.5;RUB;null;null;1705;852.5;0.5
0;KZ75125RUB2069100101;2016-08-24;1662;1662;831;null;null;RUB;96;48;1758;879;0.5
0;KZ75125RUB2069100101;2016-08-25;1714;1714;857;52;26;RUB;null;null;1662;831;0.5
0;KZ75125RUB2069100101;2016-08-26;1812;1812;906;98;49;RUB;null;null;1714;857;0.5
0;KZ75125RUB2069100101;2016-08-27;1824;1824;912;12;6;RUB;null;null;1812;906;0.5
0;KZ75125RUB2069100101;2016-08-28;1841;1841;920.5;17;8.5;RUB;null;null;1824;912;0.5
0;KZ75125RUB2069100101;2016-08-29;1798;1798;899;null;null;RUB;43;21.5;1841;920.5;0.5
0;KZ75125RUB2069100101;2016-08-30;1774;1774;887;null;null;RUB;24;12;1798;899;0.5
0;KZ75125RUB2069100101;2016-08-31;1772;1772;886;null;null;RUB;2;1;1774;887;0.5
0;KZ75125RUB2069100101;2016-09-01;1867;1867;933.5;95;47.5;RUB;null;null;1772;886;0.5
0;KZ75125RUB2069100101;2016-09-02;1923;1923;961.5;56;28;RUB;null;null;1867;933.5;0.5
0;KZ75125RUB2069100101;2016-09-03;1849;1849;924.5;null;null;RUB;74;37;1923;961.5;0.5
0;KZ75125RUB2069100101;2016-09-04;1863;1863;931.5;14;7;RUB;null;null;1849;924.5;0.5
0;KZ75125RUB2069100101;2016-09-05;1938;1938;969;75;37.5;RUB;null;null;1863;931.5;0.5
0;KZ75125RUB2069100101;2016-09-06;2004;2004;1002;66;33;RUB;null;null;1938;969;0.5
0;KZ75125RUB2069100101;2016-09-07;1991;1991;995.5;null;null;RUB;13;6.5;2004;1002;0.5
0;KZ75125RUB2069100101;2016-09-08;2006;2006;1003;15;7.5;RUB;null;null;1991;995.5;0.5
0;KZ75125RUB2069100101;2016-09-09;2045;2045;1022.5;39;19.5;RUB;null;null;2006;1003;0.5
0;KZ75125RUB2069100101;2016-09-10;2055;2055;1027.5;10;5;RUB;null;null;2045;1022.5;0.5
0;KZ75125RUB2069100101;2016-09-11;2145;2145;1072.5;90;45;RUB;null;null;2055;1027.5;0.5
0;KZ75125RUB2069100101;2016-09-12;2123;2123;1061.5;null;null;RUB;22;11;2145;1072.5;0.5
0;KZ75125RUB2069100101;2016-09-13;2036;2036;1018;null;null;RUB;87;43.5;2123;1061.5;0.5
0;KZ75125RUB2069100101;2016-09-14;2123;2123;1061.5;87;43.5;RUB;null;null;2036;1018;0.5
0;KZ75125RUB2069100101;2016-09-15;2180;2180;1090;57;28.5;RUB;null;null;2123;1061.5;0.5
0;KZ75125RUB2069100101;2016-09-16;2274;2274;1137;94;47;RUB;null;null;2180;1090;0.5
0;KZ75125RUB2069100101;2016-09-17;2270;2270;1135;null;null;RUB;4;2;2274;1137;0.5
0;KZ75125RUB2069100101;2016-09-18;2273;2273;1136.5;3;1.5;RUB;null;null;2270;1135;0.5
0;KZ75125RUB2069100101;2016-09-19;2193;2193;1096.5;null;null;RUB;80;40;2273;1136.5;0.5
0;KZ75125RUB2069100101;2016-09-20;2159;2159;1079.5;null;null;RUB;34;17;2193;1096.5;0.5
0;KZ75125RUB2069100101;2016-09-21;2118;2118;1059;null;null;RUB;41;20.5;2159;1079.5;0.5
0;KZ75125RUB2069100101;2016-09-22;2158;2158;1079;40;20;RUB;null;null;2118;1059;0.5
0;KZ75125RUB2069100101;2016-09-23;2134;2134;1067;null;null;RUB;24;12;2158;1079;0.5
0;KZ75125RUB2069100101;2016-09-24;2097;2097;1048.5;null;null;RUB;37;18.5;2134;1067;0.5
0;KZ75125RUB2069100101;2016-09-25;2180;2180;1090;83;41.5;RUB;null;null;2097;1048.5;0.5
0;KZ75125RUB2069100101;2016-09-26;2165;2165;1082.5;null;null;RUB;15;7.5;2180;1090;0.5
0;KZ75125RUB2069100101;2016-09-27;2068;2068;1034;null;null;RUB;97;48.5;2165;1082.5;0.5
0;KZ75125RUB2069100101;2016-09-28;2019;2019;1009.5;null;null;RUB;49;24.5;2068;1034;0.5
0;KZ75125RUB2069100101;2016-09-29;2072;2072;1036;53;26.5;RUB;null;null;2019;1009.5;0.5
0;KZ75125RUB2069100101;2016-09-30;2062;2062;1031;null;null;RUB;10;5;2072;1036;0.5
0;KZ75125RUB2069100101;2016-10-01;2040;2040;1020;null;null;RUB;22;11;2062;1031;0.5
0;KZ75125RUB2069100101;2016-10-02;2011;2011;1005.5;null;null;RUB;29;14.5;2040;1020;0.5
0;KZ75125RUB2069100101;2016-10-03;2038;2038;1019;27;13.5;RUB;null;null;2011;1005.5;0.5
0;KZ75125RUB2069100101;2016-10-04;2095;2095;1047.5;57;28.5;RUB;null;null;2038;1019;0.5
0;KZ75125RUB2069100101;2016-10-05;2146;2146;1073;51;25.5;RUB;null;null;2095;1047.5;0.5
0;KZ75125RUB2069100101;2016-10-06;2218;2218;1109;72;36;RUB;null;null;2146;1073;0.5
0;KZ75125RUB2069100101;2016-10-07;2315;2315;1157.5;97;48.5;RUB;null;null;2218;1109;0.5
0;KZ75125RUB2069100101;2016-10-08;2296;2296;1148;null;null;RUB;19;9.5;2315;1157.5;0.5
0;KZ75125RUB2069100101;2016-10-09;2228;2228;1114;null;null;RUB;68;34;2296;1148;0.5
0;KZ75125RUB2069100101;2016-10-10;2290;2290;1145;62;31;RUB;null;null;2228;1114;0.5
0;KZ75125RUB2069100101;2016-10-11;2229;2229;1114.5;null;null;RUB;61;30.5;2290;1145;0.5
0;KZ75125RUB2069100101;2016-10-12;2307;2307;1153.5;78;39;RUB;null;null;2229;1114.5;0.5
0;KZ75125RUB2069100101;2016-10-13;2356;2356;1178;49;24.5;RUB;null;null;2307;1153.5;0.5
0;KZ75125RUB2069100101;2016-10-14;2433;2433;1216.5;77;38.5;RUB;null;null;2356;1178;0.5
0;KZ75125RUB2069100101;2016-10-15;2514;2514;1257;81;40.5;RUB;null;null;2433;1216.5;0.5
0;KZ75125RUB2069100101;2016-10-16;2572;2572;1286;58;29;RUB;null;null;2514;1257;0.5
0;KZ75125RUB2069100101;2016-10-17;2560;2560;1280;null;null;RUB;12;6;2572;1286;0.5
0;KZ75125RUB2069100101;2016-10-18;2613;2613;1306.5;53;26.5;RUB;null;null;2560;1280;0.5
0;KZ75125RUB2069100101;2016-10-19;2613;2613;1306.5;null;null;RUB;0;0;2613;1306.5;0.5
0;KZ75125RUB2069100101;2016-10-20;2569;2569;1284.5;null;null;RUB;44;22;2613;1306.5;0.5
0;KZ75125RUB2069100101;2016-10-21;2489;2489;1244.5;null;null;RUB;80;40;2569;1284.5;0.5
0;KZ75125RUB2069100101;2016-10-22;2532;2532;1266;43;21.5;RUB;null;null;2489;1244.5;0.5
0;KZ75125RUB2069100101;2016-10-23;2439;2439;1219.5;null;null;RUB;93;46.5;2532;1266;0.5
0;KZ75125RUB2069100101;2016-10-24;2486;2486;1243;47;23.5;RUB;null;null;2439;1219.5;0.5
0;KZ75125RUB2069100101;2016-10-25;2447;2447;1223.5;null;null;RUB;39;19.5;2486;1243;0.5
0;KZ75125RUB2069100101;2016-10-26;2509;2509;1254.5;62;31;RUB;null;null;2447;1223.5;0.5
0;KZ75125RUB2069100101;2016-10-27;2481;2481;1240.5;null;null;RUB;28;14;2509;1254.5;0.5
0;KZ75125RUB2069100101;2016-10-28;2541;2541;1270.5;60;30;RUB;null;null;2481;1240.5;0.5
0;KZ75125RUB2069100101;2016-10-29;2539;2539;1269.5;null;null;RUB;2;1;2541;1270.5;0.5
0;KZ75125RUB2069100101;2016-10-30;2539;2539;1269.5;null;null;RUB;0;0;2539;1269.5;0.5
0;KZ75125RUB2069100101;2016-10-31;2557;2557;1278.5;18;9;RUB;null;null;2539;1269.5;0.5
0;KZ75125RUB2069100101;2016-11-01;2619;2619;1309.5;62;31;RUB;null;null;2557;1278.5;0.5
0;KZ75125RUB2069100101;2016-11-02;2568;2568;1284;null;null;RUB;51;25.5;2619;1309.5;0.5
0;KZ75125RUB2069100101;2016-11-03;2583;2583;1291.5;15;7.5;RUB;null;null;2568;1284;0.5
0;KZ75125RUB2069100101;2016-11-04;2664;2664;1332;81;40.5;RUB;null;null;2583;1291.5;0.5
0;KZ75125RUB2069100101;2016-11-05;2693;2693;1346.5;29;14.5;RUB;null;null;2664;1332;0.5
0;KZ75125RUB2069100101;2016-11-06;2729;2729;1364.5;36;18;RUB;null;null;2693;1346.5;0.5
0;KZ75125RUB2069100101;2016-11-07;2787;2787;1393.5;58;29;RUB;null;null;2729;1364.5;0.5
0;KZ75125RUB2069100101;2016-11-08;2746;2746;1373;null;null;RUB;41;20.5;2787;1393.5;0.5
0;KZ75125RUB2069100101;2016-11-09;2673;2673;1336.5;null;null;RUB;73;36.5;2746;1373;0.5
0;KZ75125RUB2069100101;2016-11-10;2612;2612;1306;null;null;RUB;61;30.5;2673;1336.5;0.5
0;KZ75125RUB2069100101;2016-11-11;2600;2600;1300;null;null;RUB;12;6;2612;1306;0.5
0;KZ75125RUB2069100101;2016-11-12;2525;2525;1262.5;null;null;RUB;75;37.5;2600;1300;0.5
0;KZ75125RUB2069100101;2016-11-13;2593;2593;1296.5;68;34;RUB;null;null;2525;1262.5;0.5
0;KZ75125RUB2069100101;2016-11-14;2508;2508;1254;null;null;RUB;85;42.5;2593;1296.5;0.5
0;KZ75125RUB2069100101;2016-11-15;2468;2468;1234;null;null;RUB;40;20;2508;1254;0.5
0;KZ75125RUB2069100101;2016-11-16;2439;2439;1219.5;null;null;RUB;29;14.5;2468;1234;0.5
0;KZ75125RUB2069100101;2016-11-17;2404;2404;1202;null;null;RUB;35;17.5;2439;1219.5;0.5
0;KZ75125RUB2069100101;2016-11-18;2409;2409;1204.5;5;2.5;RUB;null;null;2404;1202;0.5
0;KZ75125RUB2069100101;2016-11-19;2381;2381;1190.5;null;null;RUB;28;14;2409;1204.5;0.5
0;KZ75125RUB2069100101;2016-11-20;2401;2401;1200.5;20;10;RUB;null;null;2381;1190.5;0.5
0;KZ75125RUB2069100101;2016-11-21;2350;2350;1175;null;null;RUB;51;25.5;2401;1200.5;0.5
0;KZ75125RUB2069100101;2016-11-22;2431;2431;1215.5;81;40.5;RUB;null;null;2350;1175;0.5
0;KZ75125RUB2069100101;2016-11-23;2374;2374;1187;null;null;RUB;57;28.5;2431;1215.5;0.5
0;KZ75125RUB2069100101;2016-11-24;2424;2424;1212;50;25;RUB;null;null;2374;1187;0.5
0;KZ75125RUB2069100101;2016-11-25;2475;2475;1237.5;51;25.5;RUB;null;null;2424;1212;0.5
0;KZ75125RUB2069100101;2016-11-26;2427;2427;1213.5;null;null;RUB;48;24;2475;1237.5;0.5
0;KZ75125RUB2069100101;2016-11-27;2390;2390;1195;null;null;RUB;37;18.5;2427;1213.5;0.5
0;KZ75125RUB2069100101;2016-11-28;2360;2360;1180;null;null;RUB;30;15;2390;1195;0.5
0;KZ75125RUB2069100101;2016-11-29;2458;2458;1229;98;49;RUB;null;null;2360;1180;0.5
0;KZ75125RUB2069100101;2016-11-30;2384;2384;1192;null;null;RUB;74;37;2458;1229;0.5
0;KZ75125RUB2069100101;2016-12-01;2343;2343;1171.5;null;null;RUB;41;20.5;2384;1192;0.5
0;KZ75125RUB2069100101;2016-12-02;2430;2430;1215;87;43.5;RUB;null;null;2343;1171.5;0.5
0;KZ75125RUB2069100101;2016-12-03;2501;2501;1250.5;71;35.5;RUB;null;null;2430;1215;0.5
0;KZ75125RUB2069100101;2016-12-04;2600;2600;1300;99;49.5;RUB;null;null;2501;1250.5;0.5
0;KZ75125RUB2069100101;2016-12-05;2647;2647;1323.5;47;23.5;RUB;null;null;2600;1300;0.5
0;KZ75125RUB2069100101;2016-12-06;2598;2598;1299;null;null;RUB;49;24.5;2647;1323.5;0.5
0;KZ75125RUB2069100101;2016-12-07;2685;2685;1342.5;87;43.5;RUB;null;null;2598;1299;0.5
0;KZ75125RUB2069100101;2016-12-08;2765;2765;1382.5;80;40;RUB;null;null;2685;1342.5;0.5
0;KZ75125RUB2069100101;2016-12-09;2797;2797;1398.5;32;16;RUB;null;null;2765;1382.5;0.5
0;KZ75125RUB2069100101;2016-12-10;2781;2781;1390.5;null;null;RUB;16;8;2797;1398.5;0.5
0;KZ75125RUB2069100101;2016-12-11;2773;2773;1386.5;null;null;RUB;8;4;2781;1390.5;0.5
0;KZ75125RUB2069100101;2016-12-12;2767;2767;1383.5;null;null;RUB;6;3;2773;1386.5;0.5
0;KZ75125RUB2069100101;2016-12-13;2830;2830;1415;63;31.5;RUB;null;null;2767;1383.5;0.5
0;KZ75125RUB2069100101;2016-12-14;2823;2823;1411.5;null;null;RUB;7;3.5;2830;1415;0.5
0;KZ75125RUB2069100101;2016-12-15;2815;2815;1407.5;null;null;RUB;8;4;2823;1411.5;0.5
0;KZ75125RUB2069100101;2016-12-16;2776;2776;1388;null;null;RUB;39;19.5;2815;1407.5;0.5
0;KZ75125RUB2069100101;2016-12-17;2846;2846;1423;70;35;RUB;null;null;2776;1388;0.5
0;KZ75125RUB2069100101;2016-12-18;2935;2935;1467.5;89;44.5;RUB;null;null;2846;1423;0.5
0;KZ75125RUB2069100101;2016-12-19;2922;2922;1461;null;null;RUB;13;6.5;2935;1467.5;0.5
0;KZ75125RUB2069100101;2016-12-20;2915;2915;1457.5;null;null;RUB;7;3.5;2922;1461;0.5
0;KZ75125RUB2069100101;2016-12-21;2958;2958;1479;43;21.5;RUB;null;null;2915;1457.5;0.5
0;KZ75125RUB2069100101;2016-12-22;3039;3039;1519.5;81;40.5;RUB;null;null;2958;1479;0.5
0;KZ75125RUB2069100101;2016-12-23;3090;3090;1545;51;25.5;RUB;null;null;3039;1519.5;0.5
0;KZ75125RUB2069100101;2016-12-24;3136;3136;1568;46;23;RUB;null;null;3090;1545;0.5
0;KZ75125RUB2069100101;2016-12-25;3191;3191;1595.5;55;27.5;RUB;null;null;3136;1568;0.5
0;KZ75125RUB2069100101;2016-12-26;3149;3149;1574.5;null;null;RUB;42;21;3191;1595.5;0.5
0;KZ75125RUB2069100101;2016-12-27;3062;3062;1531;null;null;RUB;87;43.5;3149;1574.5;0.5
0;KZ75125RUB2069100101;2016-12-28;3108;3108;1554;46;23;RUB;null;null;3062;1531;0.5
0;KZ75125RUB2069100101;2016-12-29;3207;3207;1603.5;99;49.5;RUB;null;null;3108;1554;0.5
0;KZ75125RUB2069100101;2016-12-30;3221;3221;1610.5;14;7;RUB;null;null;3207;1603.5;0.5
0;KZ75125RUB2069100101;2016-12-31;3230;3230;1615;9;4.5;RUB;null;null;3221;1610.5;0.5
0;KZ75125RUB2069100101;2017-01-01;3136;3136;1568;null;null;RUB;94;47;3230;1615;0.5
0;KZ75125RUB2069100101;2017-01-02;3138;3138;1569;2;1;RUB;null;null;3136;1568;0.5
0;KZ75125RUB2069100101;2017-01-03;3183;3183;1591.5;45;22.5;RUB;null;null;3138;1569;0.5
0;KZ75125RUB2069100101;2017-01-04;3276;3276;1638;93;46.5;RUB;null;null;3183;1591.5;0.5
0;KZ75125RUB2069100101;2017-01-05;3192;3192;1596;null;null;RUB;84;42;3276;1638;0.5
0;KZ75125RUB2069100101;2017-01-06;3251;3251;1625.5;59;29.5;RUB;null;null;3192;1596;0.5
0;KZ75125RUB2069100101;2017-01-07;3227;3227;1613.5;null;null;RUB;24;12;3251;1625.5;0.5
0;KZ75125RUB2069100101;2017-01-08;3257;3257;1628.5;30;15;RUB;null;null;3227;1613.5;0.5
0;KZ75125RUB2069100101;2017-01-09;3224;3224;1612;null;null;RUB;33;16.5;3257;1628.5;0.5
0;KZ75125RUB2069100101;2017-01-10;3138;3138;1569;null;null;RUB;86;43;3224;1612;0.5
0;KZ75125RUB2069100101;2017-01-11;3203;3203;1601.5;65;32.5;RUB;null;null;3138;1569;0.5
0;KZ75125RUB2069100101;2017-01-12;3197;3197;1598.5;null;null;RUB;6;3;3203;1601.5;0.5
0;KZ75125RUB2069100101;2017-01-13;3225;3225;1612.5;28;14;RUB;null;null;3197;1598.5;0.5
0;KZ75125RUB2069100101;2017-01-14;3242;3242;1621;17;8.5;RUB;null;null;3225;1612.5;0.5
0;KZ75125RUB2069100101;2017-01-15;3287;3287;1643.5;45;22.5;RUB;null;null;3242;1621;0.5
0;KZ75125RUB2069100101;2017-01-16;3188;3188;1594;null;null;RUB;99;49.5;3287;1643.5;0.5
0;KZ75125RUB2069100101;2017-01-17;3133;3133;1566.5;null;null;RUB;55;27.5;3188;1594;0.5
0;KZ75125RUB2069100101;2017-01-18;3155;3155;1577.5;22;11;RUB;null;null;3133;1566.5;0.5
0;KZ75125RUB2069100101;2017-01-19;3076;3076;1538;null;null;RUB;79;39.5;3155;1577.5;0.5
0;KZ75125RUB2069100101;2017-01-20;3121;3121;1560.5;45;22.5;RUB;null;null;3076;1538;0.5
0;KZ75125RUB2069100101;2017-01-21;3069;3069;1534.5;null;null;RUB;52;26;3121;1560.5;0.5
0;KZ75125RUB2069100101;2017-01-22;3075;3075;1537.5;6;3;RUB;null;null;3069;1534.5;0.5
0;KZ75125RUB2069100101;2017-01-23;2984;2984;1492;null;null;RUB;91;45.5;3075;1537.5;0.5
0;KZ75125RUB2069100101;2017-01-24;2885;2885;1442.5;null;null;RUB;99;49.5;2984;1492;0.5
0;KZ75125RUB2069100101;2017-01-25;2911;2911;1455.5;26;13;RUB;null;null;2885;1442.5;0.5
0;KZ75125RUB2069100101;2017-01-26;2972;2972;1486;61;30.5;RUB;null;null;2911;1455.5;0.5
0;KZ75125RUB2069100101;2017-01-27;2983;2983;1491.5;11;5.5;RUB;null;null;2972;1486;0.5
0;KZ75125RUB2069100101;2017-01-28;2902;2902;1451;null;null;RUB;81;40.5;2983;1491.5;0.5
0;KZ75125RUB2069100101;2017-01-29;2821;2821;1410.5;null;null;RUB;81;40.5;2902;1451;0.5
0;KZ75125RUB2069100101;2017-01-30;2869;2869;1434.5;48;24;RUB;null;null;2821;1410.5;0.5
0;KZ75125RUB2069100101;2017-01-31;2949;2949;1474.5;80;40;RUB;null;null;2869;1434.5;0.5
0;KZ75125RUB2069100101;2017-02-01;2908;2908;1454;null;null;RUB;41;20.5;2949;1474.5;0.5
0;KZ75125RUB2069100101;2017-02-02;2914;2914;1457;6;3;RUB;null;null;2908;1454;0.5
0;KZ75125RUB2069100101;2017-02-03;2842;2842;1421;null;null;RUB;72;36;2914;1457;0.5
0;KZ75125RUB2069100101;2017-02-04;2818;2818;1409;null;null;RUB;24;12;2842;1421;0.5
0;KZ75125RUB2069100101;2017-02-05;2795;2795;1397.5;null;null;RUB;23;11.5;2818;1409;0.5
0;KZ75125RUB2069100101;2017-02-06;2798;2798;1399;3;1.5;RUB;null;null;2795;1397.5;0.5
0;KZ75125RUB2069100101;2017-02-07;2702;2702;1351;null;null;RUB;96;48;2798;1399;0.5
0;KZ75125RUB2069100101;2017-02-08;2718;2718;1359;16;8;RUB;null;null;2702;1351;0.5
0;KZ75125RUB2069100101;2017-02-09;2684;2684;1342;null;null;RUB;34;17;2718;1359;0.5
0;KZ75125RUB2069100101;2017-02-10;2684;2684;1342;null;null;RUB;0;0;2684;1342;0.5
0;KZ75125RUB2069100101;2017-02-11;2683;2683;1341.5;null;null;RUB;1;0.5;2684;1342;0.5
0;KZ75125RUB2069100101;2017-02-12;2607;2607;1303.5;null;null;RUB;76;38;2683;1341.5;0.5
0;KZ75125RUB2069100101;2017-02-13;2538;2538;1269;null;null;RUB;69;34.5;2607;1303.5;0.5
0;KZ75125RUB2069100101;2017-02-14;2482;2482;1241;null;null;RUB;56;28;2538;1269;0.5
0;KZ75125RUB2069100101;2017-02-15;2549;2549;1274.5;67;33.5;RUB;null;null;2482;1241;0.5
0;KZ75125RUB2069100101;2017-02-16;2471;2471;1235.5;null;null;RUB;78;39;2549;1274.5;0.5
0;KZ75125RUB2069100101;2017-02-17;2445;2445;1222.5;null;null;RUB;26;13;2471;1235.5;0.5
0;KZ75125RUB2069100101;2017-02-18;2450;2450;1225;5;2.5;RUB;null;null;2445;1222.5;0.5
0;KZ75125RUB2069100101;2017-02-19;2423;2423;1211.5;null;null;RUB;27;13.5;2450;1225;0.5
0;KZ75125RUB2069100101;2017-02-20;2357;2357;1178.5;null;null;RUB;66;33;2423;1211.5;0.5
0;KZ75125RUB2069100101;2017-02-21;2282;2282;1141;null;null;RUB;75;37.5;2357;1178.5;0.5
0;KZ75125RUB2069100101;2017-02-22;2244;2244;1122;null;null;RUB;38;19;2282;1141;0.5
0;KZ75125RUB2069100101;2017-02-23;2282;2282;1141;38;19;RUB;null;null;2244;1122;0.5
0;KZ75125RUB2069100101;2017-02-24;2208;2208;1104;null;null;RUB;74;37;2282;1141;0.5
0;KZ75125RUB2069100101;2017-02-25;2249;2249;1124.5;41;20.5;RUB;null;null;2208;1104;0.5
0;KZ75125RUB2069100101;2017-02-26;2314;2314;1157;65;32.5;RUB;null;null;2249;1124.5;0.5
0;KZ75125RUB2069100101;2017-02-27;2277;2277;1138.5;null;null;RUB;37;18.5;2314;1157;0.5
0;KZ75125RUB2069100101;2017-02-28;2267;2267;1133.5;null;null;RUB;10;5;2277;1138.5;0.5
0;KZ75125RUB2069100101;2017-03-01;2223;2223;1111.5;null;null;RUB;44;22;2267;1133.5;0.5
0;KZ75125RUB2069100101;2017-03-02;2180;2180;1090;null;null;RUB;43;21.5;2223;1111.5;0.5
0;KZ75125RUB2069100101;2017-03-03;2275;2275;1137.5;95;47.5;RUB;null;null;2180;1090;0.5
0;KZ75125RUB2069100101;2017-03-04;2217;2217;1108.5;null;null;RUB;58;29;2275;1137.5;0.5
0;KZ75125RUB2069100101;2017-03-05;2187;2187;1093.5;null;null;RUB;30;15;2217;1108.5;0.5
0;KZ75125RUB2069100101;2017-03-06;2162;2162;1081;null;null;RUB;25;12.5;2187;1093.5;0.5
0;KZ75125RUB2069100101;2017-03-07;2215;2215;1107.5;53;26.5;RUB;null;null;2162;1081;0.5
0;KZ75125RUB2069100101;2017-03-08;2215;2215;1107.5;null;null;RUB;0;0;2215;1107.5;0.5
0;KZ75125RUB2069100101;2017-03-09;2194;2194;1097;null;null;RUB;21;10.5;2215;1107.5;0.5
0;KZ75125RUB2069100101;2017-03-10;2193;2193;1096.5;null;null;RUB;1;0.5;2194;1097;0.5
0;KZ75125RUB2069100101;2017-03-11;2117;2117;1058.5;null;null;RUB;76;38;2193;1096.5;0.5
0;KZ75125RUB2069100101;2017-03-12;2089;2089;1044.5;null;null;RUB;28;14;2117;1058.5;0.5
0;KZ75125RUB2069100101;2017-03-13;2066;2066;1033;null;null;RUB;23;11.5;2089;1044.5;0.5
0;KZ75125RUB2069100101;2017-03-14;2057;2057;1028.5;null;null;RUB;9;4.5;2066;1033;0.5
0;KZ75125RUB2069100101;2017-03-15;1979;1979;989.5;null;null;RUB;78;39;2057;1028.5;0.5
0;KZ75125RUB2069100101;2017-03-16;1977;1977;988.5;null;null;RUB;2;1;1979;989.5;0.5
0;KZ75125RUB2069100101;2017-03-17;2064;2064;1032;87;43.5;RUB;null;null;1977;988.5;0.5
0;KZ75125RUB2069100101;2017-03-18;2131;2131;1065.5;67;33.5;RUB;null;null;2064;1032;0.5
0;KZ75125RUB2069100101;2017-03-19;2151;2151;1075.5;20;10;RUB;null;null;2131;1065.5;0.5
0;KZ75125RUB2069100101;2017-03-20;2230;2230;1115;79;39.5;RUB;null;null;2151;1075.5;0.5
0;KZ75125RUB2069100101;2017-03-21;2275;2275;1137.5;45;22.5;RUB;null;null;2230;1115;0.5
0;KZ75125RUB2069100101;2017-03-22;2284;2284;1142;9;4.5;RUB;null;null;2275;1137.5;0.5
0;KZ75125RUB2069100101;2017-03-23;2324;2324;1162;40;20;RUB;null;null;2284;1142;0.5
0;KZ75125RUB2069100101;2017-03-24;2373;2373;1186.5;49;24.5;RUB;null;null;2324;1162;0.5
0;KZ75125RUB2069100101;2017-03-25;2404;2404;1202;31;15.5;RUB;null;null;2373;1186.5;0.5
0;KZ75125RUB2069100101;2017-03-26;2457;2457;1228.5;53;26.5;RUB;null;null;2404;1202;0.5
0;KZ75125RUB2069100101;2017-03-27;2375;2375;1187.5;null;null;RUB;82;41;2457;1228.5;0.5
0;KZ75125RUB2069100101;2017-03-28;2471;2471;1235.5;96;48;RUB;null;null;2375;1187.5;0.5
0;KZ75125RUB2069100101;2017-03-29;2396;2396;1198;null;null;RUB;75;37.5;2471;1235.5;0.5
0;KZ75125RUB2069100101;2017-03-30;2345;2345;1172.5;null;null;RUB;51;25.5;2396;1198;0.5
0;KZ75125RUB2069100101;2017-03-31;2321;2321;1160.5;null;null;RUB;24;12;2345;1172.5;0.5
0;KZ75125RUB2069100101;2017-04-01;2405;2405;1202.5;84;42;RUB;null;null;2321;1160.5;0.5
0;KZ75125RUB2069100101;2017-04-02;2349;2349;1174.5;null;null;RUB;56;28;2405;1202.5;0.5
0;KZ75125RUB2069100101;2017-04-03;2408;2408;1204;59;29.5;RUB;null;null;2349;1174.5;0.5
0;KZ75125RUB2069100101;2017-04-04;2461;2461;1230.5;53;26.5;RUB;null;null;2408;1204;0.5
0;KZ75125RUB2069100101;2017-04-05;2435;2435;1217.5;null;null;RUB;26;13;2461;1230.5;0.5
0;KZ75125RUB2069100101;2017-04-06;2424;2424;1212;null;null;RUB;11;5.5;2435;1217.5;0.5
0;KZ75125RUB2069100101;2017-04-07;2522;2522;1261;98;49;RUB;null;null;2424;1212;0.5
0;KZ75125RUB2069100101;2017-04-08;2494;2494;1247;null;null;RUB;28;14;2522;1261;0.5
0;KZ75125RUB2069100101;2017-04-09;2559;2559;1279.5;65;32.5;RUB;null;null;2494;1247;0.5
0;KZ75125RUB2069100101;2017-04-10;2617;2617;1308.5;58;29;RUB;null;null;2559;1279.5;0.5
0;KZ75125RUB2069100101;2017-04-11;2536;2536;1268;null;null;RUB;81;40.5;2617;1308.5;0.5
0;KZ75125RUB2069100101;2017-04-12;2570;2570;1285;34;17;RUB;null;null;2536;1268;0.5
0;KZ75125RUB2069100101;2017-04-13;2514;2514;1257;null;null;RUB;56;28;2570;1285;0.5
0;KZ75125RUB2069100101;2017-04-14;2558;2558;1279;44;22;RUB;null;null;2514;1257;0.5
0;KZ75125RUB2069100101;2017-04-15;2649;2649;1324.5;91;45.5;RUB;null;null;2558;1279;0.5
0;KZ75125RUB2069100101;2017-04-16;2712;2712;1356;63;31.5;RUB;null;null;2649;1324.5;0.5
0;KZ75125RUB2069100101;2017-04-17;2714;2714;1357;2;1;RUB;null;null;2712;1356;0.5
0;KZ75125RUB2069100101;2017-04-18;2701;2701;1350.5;null;null;RUB;13;6.5;2714;1357;0.5
0;KZ75125RUB2069100101;2017-04-19;2776;2776;1388;75;37.5;RUB;null;null;2701;1350.5;0.5
0;KZ75125RUB2069100101;2017-04-20;2788;2788;1394;12;6;RUB;null;null;2776;1388;0.5
0;KZ75125RUB2069100101;2017-04-21;2716;2716;1358;null;null;RUB;72;36;2788;1394;0.5
0;KZ75125RUB2069100101;2017-04-22;2714;2714;1357;null;null;RUB;2;1;2716;1358;0.5
0;KZ75125RUB2069100101;2017-04-23;2667;2667;1333.5;null;null;RUB;47;23.5;2714;1357;0.5
0;KZ75125RUB2069100101;2017-04-24;2659;2659;1329.5;null;null;RUB;8;4;2667;1333.5;0.5
0;KZ75125RUB2069100101;2017-04-25;2610;2610;1305;null;null;RUB;49;24.5;2659;1329.5;0.5
